"Date","Price","Open","High","Low","Vol.","Change %"
"11/14/2019","14,545.54","14,607.69","14,610.10","14,507.63","84.44M","-0.43%"
"11/13/2019","14,607.69","14,669.98","14,686.71","14,607.69","72.14M","-0.42%"
"11/12/2019","14,669.98","14,769.95","14,787.48","14,669.98","123.85M","-0.68%"
"11/11/2019","14,769.95","14,795.87","14,831.20","14,769.95","94.67M","-0.18%"
"11/07/2019","14,795.87","14,709.79","14,797.23","14,709.79","71.93M","0.59%"
"11/06/2019","14,709.79","14,789.61","14,794.75","14,709.54","96.35M","-0.54%"
"11/05/2019","14,789.61","14,625.78","14,798.00","14,625.78","87.55M","1.12%"
"11/04/2019","14,625.78","14,622.75","14,675.16","14,604.17","77.05M","0.02%"
"11/03/2019","14,622.75","14,558.02","14,650.51","14,558.02","112.10M","0.44%"
"10/31/2019","14,558.02","14,477.79","14,561.37","14,468.22","187.11M","0.55%"
"10/30/2019","14,477.79","14,465.47","14,525.09","14,465.47","111.53M","0.09%"
"10/29/2019","14,465.47","14,301.09","14,465.84","14,299.67","156.04M","1.15%"
"10/28/2019","14,301.09","14,237.39","14,340.00","14,236.94","114.31M","0.45%"
"10/27/2019","14,237.39","14,206.67","14,256.82","14,205.97","135.91M","0.22%"
"10/24/2019","14,206.67","14,126.51","14,223.14","14,125.57","101.53M","0.57%"
"10/23/2019","14,126.51","14,201.32","14,201.84","14,078.20","101.53M","-0.53%"
"10/22/2019","14,201.32","14,178.51","14,224.58","14,155.94","130.80M","0.16%"
"10/21/2019","14,178.51","14,239.45","14,267.65","14,176.52","84.09M","-0.43%"
"10/20/2019","14,239.45","14,205.86","14,253.58","14,191.24","48.49M","0.24%"
"10/17/2019","14,205.86","14,209.23","14,283.21","14,203.30","138.03M","-0.02%"
"10/16/2019","14,209.23","14,060.82","14,209.23","14,060.82","140.14M","1.06%"
"10/15/2019","14,060.82","14,180.76","14,180.76","14,057.02","77.60M","-0.85%"
"10/14/2019","14,180.76","14,220.47","14,266.70","14,179.64","83.15M","-0.28%"
"10/13/2019","14,220.47","14,302.27","14,314.75","14,207.88","46.96M","-0.57%"
"10/10/2019","14,302.27","14,182.70","14,337.03","14,181.99","84.40M","0.84%"
"10/09/2019","14,182.70","14,348.57","14,348.57","14,180.43","81.75M","-1.16%"
"10/08/2019","14,348.57","14,431.72","14,465.09","14,348.57","138.76M","-0.58%"
"10/07/2019","14,431.72","14,217.81","14,436.15","14,217.81","130.31M","1.50%"
"10/03/2019","14,217.81","14,381.15","14,381.15","14,140.09","140.58M","-1.14%"
"10/02/2019","14,381.15","14,496.84","14,523.69","14,381.15","109.76M","-0.80%"
"10/01/2019","14,496.84","14,257.75","14,497.21","14,257.75","100.33M","1.68%"
"09/30/2019","14,257.75","14,315.79","14,348.84","14,223.29","114.92M","-0.41%"
"09/29/2019","14,315.79","13,857.12","14,385.53","13,857.12","207.20M","3.31%"
"09/26/2019","13,857.12","13,594.61","13,917.91","13,594.61","177.19M","1.93%"
"09/25/2019","13,594.61","13,170.20","13,599.74","13,170.20","139.83M","3.22%"
"09/24/2019","13,170.20","13,753.19","13,753.19","13,169.51","207.77M","-4.24%"
"09/23/2019","13,753.19","13,958.11","13,972.26","13,753.19","173.84M","-1.47%"
"09/22/2019","13,958.11","14,742.07","14,742.07","13,958.11","","-5.32%"
"09/19/2019","14,742.07","14,745.10","14,753.46","14,694.27","115.03M","-0.02%"
"09/18/2019","14,745.10","14,752.45","14,776.68","14,719.53","82.95M","-0.05%"
