"Date","Price","Open","High","Low","Vol.","Change %"
"07/02/2017","58.087","58.087","58.087","58.087","0.42K","0.00%"
"06/25/2017","58.087","58.087","58.087","58.087","1.65K","0.00%"
"06/18/2017","58.087","58.087","58.087","58.087","1.08K","0.00%"
"06/11/2017","58.087","58.087","58.087","58.087","0.43K","0.00%"
"06/04/2017","58.087","58.087","58.087","58.087","13.74K","0.00%"
"05/28/2017","58.087","58.087","58.087","58.087","1.69K","0.00%"
"05/21/2017","58.087","58.087","60.024","58.087","623.61K","1.69%"
"05/14/2017","57.119","53.247","57.119","53.247","4.46K","7.27%"
"05/07/2017","53.247","53.247","53.247","53.247","0.83K","0.00%"
"04/30/2017","53.247","53.247","53.247","53.247","0.30K","0.00%"
"04/23/2017","53.247","53.247","53.247","53.247","0.42K","0.00%"
"04/16/2017","53.247","53.247","53.247","53.247","19.00K","0.00%"
"04/09/2017","53.247","53.247","53.247","53.247","0.21K","0.00%"
"04/02/2017","53.247","53.247","53.247","53.247","0.67K","0.00%"
"03/26/2017","53.247","53.247","53.247","53.247","237.58K","0.00%"
"03/19/2017","53.247","53.247","53.247","53.247","7.02K","0.00%"
"03/12/2017","53.247","53.247","53.247","53.247","0.72K","0.00%"
"03/05/2017","53.247","53.247","53.247","53.247","0.63K","0.00%"
"02/26/2017","53.247","53.247","53.247","53.247","0.65K","0.00%"
"02/19/2017","53.247","53.247","53.247","53.247","0.67K","0.00%"
"02/12/2017","53.247","53.247","53.247","53.247","1.75K","0.00%"
"02/05/2017","53.247","53.247","53.247","53.247","0.62K","0.00%"
"01/29/2017","53.247","53.247","53.247","53.247","0.62K","0.00%"
"01/22/2017","53.247","53.247","53.247","53.247","1.76K","0.00%"
"01/15/2017","53.247","53.247","53.247","53.247","0.70K","0.00%"
"01/08/2017","53.247","53.247","53.247","53.247","310.96K","0.00%"
"01/01/2017","53.247","53.247","53.247","53.247","0.52K","0.00%"
"12/25/2016","53.247","53.247","53.247","53.247","1.24K","0.00%"
"12/18/2016","53.247","50.826","53.247","50.826","12.40K","4.76%"
"12/11/2016","50.826","50.826","50.826","50.826","46.17K","0.00%"
"12/04/2016","50.826","50.826","50.826","50.826","94.61K","0.00%"
"11/27/2016","50.826","50.826","50.826","50.826","0.62K","-3.19%"
"11/20/2016","52.500","52.500","52.500","52.500","","3.29%"
"11/13/2016","50.826","50.826","50.826","50.826","0.71K","0.00%"
"11/06/2016","50.826","50.826","50.826","50.826","0.78K","0.00%"
"10/30/2016","50.826","50.826","50.826","50.826","0.63K","0.00%"
"10/23/2016","50.826","50.826","50.826","50.826","0.42K","0.00%"
"10/16/2016","50.826","50.826","50.826","50.826","0.35K","0.00%"
"10/09/2016","50.826","50.826","50.826","50.826","73.54K","0.00%"
"10/02/2016","50.826","50.826","50.826","50.342","21.33K","0.00%"
"09/25/2016","50.826","50.826","50.826","50.826","19.83K","0.00%"
"09/18/2016","50.826","50.826","50.826","50.826","136.86K","0.00%"
"09/11/2016","50.826","50.826","50.826","50.826","0.21K","0.00%"
"09/04/2016","50.826","50.826","50.826","50.826","52.89K","0.00%"
"08/28/2016","50.826","50.826","50.826","50.826","173.50K","0.00%"
"08/21/2016","50.826","50.826","50.826","50.826","98.49K","-3.19%"
"08/14/2016","52.500","52.500","52.500","52.500","","3.29%"
"08/07/2016","50.826","50.826","50.826","50.826","0.21K","0.00%"
"07/31/2016","50.826","50.826","50.826","50.826","2.46K","0.00%"
"07/24/2016","50.826","50.826","50.826","50.826","1.96K","0.00%"
"07/17/2016","50.826","50.826","50.826","50.826","2.27K","0.00%"
"07/10/2016","50.826","50.826","50.826","50.826","1.34K","0.00%"
"07/03/2016","50.826","50.826","50.826","50.826","0.32K","0.00%"
"06/26/2016","50.826","50.342","50.826","50.342","1.19K","2.44%"
"06/19/2016","49.616","48.406","49.616","48.406","151.83K","2.50%"
"06/12/2016","48.406","48.406","48.406","48.406","0.41K","0.00%"
"06/05/2016","48.406","48.406","48.406","48.406","25.70K","0.00%"
"05/29/2016","48.406","48.406","48.406","48.406","0.88K","0.00%"
"05/22/2016","48.406","48.406","48.406","48.406","0.21K","0.00%"
"05/15/2016","48.406","48.406","48.464","48.348","156.24K","0.00%"
"05/08/2016","48.406","48.406","48.406","48.406","155.40K","0.00%"
"05/01/2016","48.406","48.406","48.406","48.406","1.55K","0.00%"
"04/24/2016","48.406","48.406","48.406","48.406","12.55K","0.00%"
"04/17/2016","48.406","48.406","48.406","47.438","4.34K","0.00%"
"04/10/2016","48.406","48.406","48.406","48.406","1.18K","0.00%"
"04/03/2016","48.406","48.406","48.406","47.438","6.40K","0.00%"
"03/27/2016","48.406","48.406","48.406","48.406","12.60K","0.00%"
"03/20/2016","48.406","48.406","48.406","48.406","0.41K","0.00%"
"03/13/2016","48.406","48.406","48.406","48.406","0.88K","0.00%"
